,param_metric,param_n_neighbors,param_weights,params,mean_test_score,std_test_score,rank_test_score
150,euclidean,153,uniform,"{'metric': 'euclidean', 'n_neighbors': 153, 'weights': 'uniform'}",0.9722686016966907,0.0012146664218392609,226
151,euclidean,153,distance,"{'metric': 'euclidean', 'n_neighbors': 153, 'weights': 'distance'}",0.9786041997776899,0.001072185275990503,105
152,euclidean,159,uniform,"{'metric': 'euclidean', 'n_neighbors': 159, 'weights': 'uniform'}",0.9721021775163058,0.001165240591896271,228
153,euclidean,159,distance,"{'metric': 'euclidean', 'n_neighbors': 159, 'weights': 'distance'}",0.9783038447940857,0.0010437016260552482,111
154,euclidean,165,uniform,"{'metric': 'euclidean', 'n_neighbors': 165, 'weights': 'uniform'}",0.9718679620713553,0.0012459239406155374,232
155,euclidean,165,distance,"{'metric': 'euclidean', 'n_neighbors': 165, 'weights': 'distance'}",0.9782046502270892,0.001060994454577397,115
156,euclidean,171,uniform,"{'metric': 'euclidean', 'n_neighbors': 171, 'weights': 'uniform'}",0.971468481558459,0.0012440682842702032,236
157,euclidean,171,distance,"{'metric': 'euclidean', 'n_neighbors': 171, 'weights': 'distance'}",0.977967057440426,0.0010388876609140766,119
158,euclidean,177,uniform,"{'metric': 'euclidean', 'n_neighbors': 177, 'weights': 'uniform'}",0.9709672723733561,0.001134338602274327,240
159,euclidean,177,distance,"{'metric': 'euclidean', 'n_neighbors': 177, 'weights': 'distance'}",0.977700578468675,0.0008572937482672764,124
160,euclidean,184,uniform,"{'metric': 'euclidean', 'n_neighbors': 184, 'weights': 'uniform'}",0.9707313527067744,0.001326436745797064,242
161,euclidean,184,distance,"{'metric': 'euclidean', 'n_neighbors': 184, 'weights': 'distance'}",0.9774673805419919,0.0007033764904743069,130
162,euclidean,190,uniform,"{'metric': 'euclidean', 'n_neighbors': 190, 'weights': 'uniform'}",0.9704320589664368,0.0014703685264049976,245
163,euclidean,190,distance,"{'metric': 'euclidean', 'n_neighbors': 190, 'weights': 'distance'}",0.9772333005406327,0.000837949363973252,134
164,euclidean,196,uniform,"{'metric': 'euclidean', 'n_neighbors': 196, 'weights': 'uniform'}",0.9703284703050136,0.001416295350924179,248
165,euclidean,196,distance,"{'metric': 'euclidean', 'n_neighbors': 196, 'weights': 'distance'}",0.9769926943872062,0.0009256438827532597,138
166,euclidean,202,uniform,"{'metric': 'euclidean', 'n_neighbors': 202, 'weights': 'uniform'}",0.9699311416199781,0.0013155130019429876,253
167,euclidean,202,distance,"{'metric': 'euclidean', 'n_neighbors': 202, 'weights': 'distance'}",0.9767889986389017,0.0010302813930413407,142
168,euclidean,208,uniform,"{'metric': 'euclidean', 'n_neighbors': 208, 'weights': 'uniform'}",0.969668794482315,0.0012929287604162452,258
169,euclidean,208,distance,"{'metric': 'euclidean', 'n_neighbors': 208, 'weights': 'distance'}",0.976553206093902,0.0008701851679716643,146
170,euclidean,214,uniform,"{'metric': 'euclidean', 'n_neighbors': 214, 'weights': 'uniform'}",0.9696768035144376,0.0010788241810253134,256
171,euclidean,214,distance,"{'metric': 'euclidean', 'n_neighbors': 214, 'weights': 'distance'}",0.9763862988116354,0.0010144115688330041,149
172,euclidean,220,uniform,"{'metric': 'euclidean', 'n_neighbors': 220, 'weights': 'uniform'}",0.969278448541013,0.0013176543480322102,261
173,euclidean,220,distance,"{'metric': 'euclidean', 'n_neighbors': 220, 'weights': 'distance'}",0.9759502857499187,0.0007182802754033356,155
174,euclidean,226,uniform,"{'metric': 'euclidean', 'n_neighbors': 226, 'weights': 'uniform'}",0.9689820256912137,0.0012518022538839735,264
175,euclidean,226,distance,"{'metric': 'euclidean', 'n_neighbors': 226, 'weights': 'distance'}",0.9758500040531365,0.000728971813325383,159
176,euclidean,232,uniform,"{'metric': 'euclidean', 'n_neighbors': 232, 'weights': 'uniform'}",0.9688827331927772,0.0010810166381464525,266
177,euclidean,232,distance,"{'metric': 'euclidean', 'n_neighbors': 232, 'weights': 'distance'}",0.9756517226558443,0.0008119522452946628,163
178,euclidean,238,uniform,"{'metric': 'euclidean', 'n_neighbors': 238, 'weights': 'uniform'}",0.9686826278243907,0.0009678420903961293,268
179,euclidean,238,distance,"{'metric': 'euclidean', 'n_neighbors': 238, 'weights': 'distance'}",0.975483313278281,0.0009118710194563578,169
180,euclidean,245,uniform,"{'metric': 'euclidean', 'n_neighbors': 245, 'weights': 'uniform'}",0.9681908478473666,0.001242995010226851,272
181,euclidean,245,distance,"{'metric': 'euclidean', 'n_neighbors': 245, 'weights': 'distance'}",0.9752834129672623,0.0009381045666307555,173
182,euclidean,251,uniform,"{'metric': 'euclidean', 'n_neighbors': 251, 'weights': 'uniform'}",0.9679577823400299,0.0011634861238161004,275
183,euclidean,251,distance,"{'metric': 'euclidean', 'n_neighbors': 251, 'weights': 'distance'}",0.9750497956674152,0.0008430311849975849,178
184,euclidean,257,uniform,"{'metric': 'euclidean', 'n_neighbors': 257, 'weights': 'uniform'}",0.9677273141801562,0.0011224682988916477,278
185,euclidean,257,distance,"{'metric': 'euclidean', 'n_neighbors': 257, 'weights': 'distance'}",0.9749849260270563,0.000936937748203824,180
186,euclidean,263,uniform,"{'metric': 'euclidean', 'n_neighbors': 263, 'weights': 'uniform'}",0.9674622317701118,0.0012316310586972337,280
187,euclidean,263,distance,"{'metric': 'euclidean', 'n_neighbors': 263, 'weights': 'distance'}",0.9748184212143567,0.0008568407598973026,182
188,euclidean,269,uniform,"{'metric': 'euclidean', 'n_neighbors': 269, 'weights': 'uniform'}",0.9671335110228124,0.0013143293862908944,284
189,euclidean,269,distance,"{'metric': 'euclidean', 'n_neighbors': 269, 'weights': 'distance'}",0.9745149067018348,0.0009306040598828243,189
190,euclidean,275,uniform,"{'metric': 'euclidean', 'n_neighbors': 275, 'weights': 'uniform'}",0.9669034942960524,0.0012346646601598932,287
191,euclidean,275,distance,"{'metric': 'euclidean', 'n_neighbors': 275, 'weights': 'distance'}",0.9743136252740001,0.0010507018295546635,194
192,euclidean,281,uniform,"{'metric': 'euclidean', 'n_neighbors': 281, 'weights': 'uniform'}",0.9668115827913016,0.0012288309387386536,289
193,euclidean,281,distance,"{'metric': 'euclidean', 'n_neighbors': 281, 'weights': 'distance'}",0.9742820148765923,0.0011277812597422594,196
194,euclidean,287,uniform,"{'metric': 'euclidean', 'n_neighbors': 287, 'weights': 'uniform'}",0.9666142546935902,0.0011791890033137384,293
195,euclidean,287,distance,"{'metric': 'euclidean', 'n_neighbors': 287, 'weights': 'distance'}",0.974215405264063,0.0011613656310836137,199
196,euclidean,293,uniform,"{'metric': 'euclidean', 'n_neighbors': 293, 'weights': 'uniform'}",0.9663147060643633,0.0013072145997255471,296
197,euclidean,293,distance,"{'metric': 'euclidean', 'n_neighbors': 293, 'weights': 'distance'}",0.9740823110034199,0.0010754208220841352,206
198,euclidean,300,uniform,"{'metric': 'euclidean', 'n_neighbors': 300, 'weights': 'uniform'}",0.966113177733758,0.001334716559506176,298
199,euclidean,300,distance,"{'metric': 'euclidean', 'n_neighbors': 300, 'weights': 'distance'}",0.9738495859205039,0.0011053432954968823,211
200,minkowski,1,uniform,"{'metric': 'minkowski', 'n_neighbors': 1, 'weights': 'uniform'}",0.9892715755918593,0.001721207170782757,3
201,minkowski,1,distance,"{'metric': 'minkowski', 'n_neighbors': 1, 'weights': 'distance'}",0.9892715755918593,0.001721207170782757,3
202,minkowski,7,uniform,"{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'uniform'}",0.9884750551520043,0.0011971253377907054,10
203,minkowski,7,distance,"{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'}",0.9893302067001513,0.0013413111251422533,1
204,minkowski,13,uniform,"{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'uniform'}",0.9862944032505689,0.0013332170270326745,19
205,minkowski,13,distance,"{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'}",0.9882769747730439,0.001024051654568778,12
206,minkowski,19,uniform,"{'metric': 'minkowski', 'n_neighbors': 19, 'weights': 'uniform'}",0.9840042399728064,0.0018857104474451635,30
207,minkowski,19,distance,"{'metric': 'minkowski', 'n_neighbors': 19, 'weights': 'distance'}",0.9870168495435083,0.0015911452014672498,16
208,minkowski,25,uniform,"{'metric': 'minkowski', 'n_neighbors': 25, 'weights': 'uniform'}",0.982807533183005,0.0015997017982592367,42
209,minkowski,25,distance,"{'metric': 'minkowski', 'n_neighbors': 25, 'weights': 'distance'}",0.9858854051766516,0.0016186204266993688,21
210,minkowski,31,uniform,"{'metric': 'minkowski', 'n_neighbors': 31, 'weights': 'uniform'}",0.9820918713097339,0.0015913208386838377,49
211,minkowski,31,distance,"{'metric': 'minkowski', 'n_neighbors': 31, 'weights': 'distance'}",0.9854063102638169,0.0016679667625481185,23
212,minkowski,37,uniform,"{'metric': 'minkowski', 'n_neighbors': 37, 'weights': 'uniform'}",0.9811060420371108,0.001353528167229269,65
213,minkowski,37,distance,"{'metric': 'minkowski', 'n_neighbors': 37, 'weights': 'distance'}",0.9847233741090579,0.0015423010999801362,28
214,minkowski,43,uniform,"{'metric': 'minkowski', 'n_neighbors': 43, 'weights': 'uniform'}",0.9803546822176026,0.0015239958605739348,73
215,minkowski,43,distance,"{'metric': 'minkowski', 'n_neighbors': 43, 'weights': 'distance'}",0.9838686983423746,0.0015609329976629786,32
216,minkowski,49,uniform,"{'metric': 'minkowski', 'n_neighbors': 49, 'weights': 'uniform'}",0.9801836232020202,0.0016397517506872659,76
217,minkowski,49,distance,"{'metric': 'minkowski', 'n_neighbors': 49, 'weights': 'distance'}",0.9833898972126771,0.0018459608446869552,35
218,minkowski,55,uniform,"{'metric': 'minkowski', 'n_neighbors': 55, 'weights': 'uniform'}",0.9798471068735054,0.0019428820611833433,81
219,minkowski,55,distance,"{'metric': 'minkowski', 'n_neighbors': 55, 'weights': 'distance'}",0.9829171139614973,0.0019624187468415383,40
220,minkowski,62,uniform,"{'metric': 'minkowski', 'n_neighbors': 62, 'weights': 'uniform'}",0.9791234524413939,0.0018563529385344272,98
221,minkowski,62,distance,"{'metric': 'minkowski', 'n_neighbors': 62, 'weights': 'distance'}",0.9824766428534432,0.0020447732313319165,45
222,minkowski,68,uniform,"{'metric': 'minkowski', 'n_neighbors': 68, 'weights': 'uniform'}",0.9785235087893336,0.0017648863333952322,108
223,minkowski,68,distance,"{'metric': 'minkowski', 'n_neighbors': 68, 'weights': 'distance'}",0.9822731547025285,0.001921413877656315,47
224,minkowski,74,uniform,"{'metric': 'minkowski', 'n_neighbors': 74, 'weights': 'uniform'}",0.9779183977743351,0.0018387532584615421,121
225,minkowski,74,distance,"{'metric': 'minkowski', 'n_neighbors': 74, 'weights': 'distance'}",0.9817650378324799,0.0019623986602587042,53
226,minkowski,80,uniform,"{'metric': 'minkowski', 'n_neighbors': 80, 'weights': 'uniform'}",0.9774823010002288,0.001375610407699107,128
227,minkowski,80,distance,"{'metric': 'minkowski', 'n_neighbors': 80, 'weights': 'distance'}",0.9816648562849991,0.0020586785318920968,55
228,minkowski,86,uniform,"{'metric': 'minkowski', 'n_neighbors': 86, 'weights': 'uniform'}",0.9766728334285535,0.0015988889529263105,144
229,minkowski,86,distance,"{'metric': 'minkowski', 'n_neighbors': 86, 'weights': 'distance'}",0.9814963609905515,0.002159175894737487,58
230,minkowski,92,uniform,"{'metric': 'minkowski', 'n_neighbors': 92, 'weights': 'uniform'}",0.9761334868195586,0.0014531795803698281,153
231,minkowski,92,distance,"{'metric': 'minkowski', 'n_neighbors': 92, 'weights': 'distance'}",0.9812923861264874,0.0020497657980044913,61
232,minkowski,98,uniform,"{'metric': 'minkowski', 'n_neighbors': 98, 'weights': 'uniform'}",0.9754963015070899,0.001733115709996985,167
233,minkowski,98,distance,"{'metric': 'minkowski', 'n_neighbors': 98, 'weights': 'distance'}",0.9808539366418827,0.0020558298198695836,67
234,minkowski,104,uniform,"{'metric': 'minkowski', 'n_neighbors': 104, 'weights': 'uniform'}",0.9750635089322481,0.0013214167016768748,176
235,minkowski,104,distance,"{'metric': 'minkowski', 'n_neighbors': 104, 'weights': 'distance'}",0.9805517183099031,0.0020264890889174314,70
236,minkowski,110,uniform,"{'metric': 'minkowski', 'n_neighbors': 110, 'weights': 'uniform'}",0.9747613212785844,0.0013639498926003328,185
237,minkowski,110,distance,"{'metric': 'minkowski', 'n_neighbors': 110, 'weights': 'distance'}",0.9801130771987017,0.0017832053428782262,78
238,minkowski,116,uniform,"{'metric': 'minkowski', 'n_neighbors': 116, 'weights': 'uniform'}",0.9744593565336617,0.001398866634218849,191
239,minkowski,116,distance,"{'metric': 'minkowski', 'n_neighbors': 116, 'weights': 'distance'}",0.9798450548146663,0.0017471652821801568,83
240,minkowski,123,uniform,"{'metric': 'minkowski', 'n_neighbors': 123, 'weights': 'uniform'}",0.974093832749036,0.001253241737256448,204
241,minkowski,123,distance,"{'metric': 'minkowski', 'n_neighbors': 123, 'weights': 'distance'}",0.9796118419488336,0.0016004996934675438,86
242,minkowski,129,uniform,"{'metric': 'minkowski', 'n_neighbors': 129, 'weights': 'uniform'}",0.9736239727901943,0.001042896782480047,213
243,minkowski,129,distance,"{'metric': 'minkowski', 'n_neighbors': 129, 'weights': 'distance'}",0.9794785548054937,0.0015737190147657757,89
244,minkowski,135,uniform,"{'metric': 'minkowski', 'n_neighbors': 135, 'weights': 'uniform'}",0.9734315373334983,0.001035229043764655,216
245,minkowski,135,distance,"{'metric': 'minkowski', 'n_neighbors': 135, 'weights': 'distance'}",0.9792091160167221,0.001385432449166665,94
246,minkowski,141,uniform,"{'metric': 'minkowski', 'n_neighbors': 141, 'weights': 'uniform'}",0.972797853980973,0.0009995435298241465,220
247,minkowski,141,distance,"{'metric': 'minkowski', 'n_neighbors': 141, 'weights': 'distance'}",0.9791446888322065,0.0012724184029857051,96
248,minkowski,147,uniform,"{'metric': 'minkowski', 'n_neighbors': 147, 'weights': 'uniform'}",0.9725690551740234,0.0009792489549022957,223
249,minkowski,147,distance,"{'metric': 'minkowski', 'n_neighbors': 147, 'weights': 'distance'}",0.9788745077963117,0.0011200275261861374,102
250,minkowski,153,uniform,"{'metric': 'minkowski', 'n_neighbors': 153, 'weights': 'uniform'}",0.9722686016966907,0.0012146664218392609,226
251,minkowski,153,distance,"{'metric': 'minkowski', 'n_neighbors': 153, 'weights': 'distance'}",0.9786041997776899,0.001072185275990503,105
252,minkowski,159,uniform,"{'metric': 'minkowski', 'n_neighbors': 159, 'weights': 'uniform'}",0.9721021775163058,0.001165240591896271,228
253,minkowski,159,distance,"{'metric': 'minkowski', 'n_neighbors': 159, 'weights': 'distance'}",0.9783038447940857,0.0010437016260552482,111
254,minkowski,165,uniform,"{'metric': 'minkowski', 'n_neighbors': 165, 'weights': 'uniform'}",0.9718679620713553,0.0012459239406155374,232
255,minkowski,165,distance,"{'metric': 'minkowski', 'n_neighbors': 165, 'weights': 'distance'}",0.9782046502270892,0.001060994454577397,115
256,minkowski,171,uniform,"{'metric': 'minkowski', 'n_neighbors': 171, 'weights': 'uniform'}",0.971468481558459,0.0012440682842702032,236
257,minkowski,171,distance,"{'metric': 'minkowski', 'n_neighbors': 171, 'weights': 'distance'}",0.977967057440426,0.0010388876609140766,119
258,minkowski,177,uniform,"{'metric': 'minkowski', 'n_neighbors': 177, 'weights': 'uniform'}",0.9709672723733561,0.001134338602274327,240
259,minkowski,177,distance,"{'metric': 'minkowski', 'n_neighbors': 177, 'weights': 'distance'}",0.977700578468675,0.0008572937482672764,124
260,minkowski,184,uniform,"{'metric': 'minkowski', 'n_neighbors': 184, 'weights': 'uniform'}",0.9707313527067744,0.001326436745797064,242
261,minkowski,184,distance,"{'metric': 'minkowski', 'n_neighbors': 184, 'weights': 'distance'}",0.9774673805419919,0.0007033764904743069,130
262,minkowski,190,uniform,"{'metric': 'minkowski', 'n_neighbors': 190, 'weights': 'uniform'}",0.9704320589664368,0.0014703685264049976,245
263,minkowski,190,distance,"{'metric': 'minkowski', 'n_neighbors': 190, 'weights': 'distance'}",0.9772333005406327,0.000837949363973252,134
264,minkowski,196,uniform,"{'metric': 'minkowski', 'n_neighbors': 196, 'weights': 'uniform'}",0.9703284703050136,0.001416295350924179,248
265,minkowski,196,distance,"{'metric': 'minkowski', 'n_neighbors': 196, 'weights': 'distance'}",0.9769926943872062,0.0009256438827532597,138
266,minkowski,202,uniform,"{'metric': 'minkowski', 'n_neighbors': 202, 'weights': 'uniform'}",0.9699311416199781,0.0013155130019429876,253
267,minkowski,202,distance,"{'metric': 'minkowski', 'n_neighbors': 202, 'weights': 'distance'}",0.9767889986389017,0.0010302813930413407,142
268,minkowski,208,uniform,"{'metric': 'minkowski', 'n_neighbors': 208, 'weights': 'uniform'}",0.969668794482315,0.0012929287604162452,258
269,minkowski,208,distance,"{'metric': 'minkowski', 'n_neighbors': 208, 'weights': 'distance'}",0.976553206093902,0.0008701851679716643,146
270,minkowski,214,uniform,"{'metric': 'minkowski', 'n_neighbors': 214, 'weights': 'uniform'}",0.9696768035144376,0.0010788241810253134,256
271,minkowski,214,distance,"{'metric': 'minkowski', 'n_neighbors': 214, 'weights': 'distance'}",0.9763862988116354,0.0010144115688330041,149
272,minkowski,220,uniform,"{'metric': 'minkowski', 'n_neighbors': 220, 'weights': 'uniform'}",0.969278448541013,0.0013176543480322102,261
273,minkowski,220,distance,"{'metric': 'minkowski', 'n_neighbors': 220, 'weights': 'distance'}",0.9759502857499187,0.0007182802754033356,155
274,minkowski,226,uniform,"{'metric': 'minkowski', 'n_neighbors': 226, 'weights': 'uniform'}",0.9689820256912137,0.0012518022538839735,264
275,minkowski,226,distance,"{'metric': 'minkowski', 'n_neighbors': 226, 'weights': 'distance'}",0.9758500040531365,0.000728971813325383,159
276,minkowski,232,uniform,"{'metric': 'minkowski', 'n_neighbors': 232, 'weights': 'uniform'}",0.9688827331927772,0.0010810166381464525,266
277,minkowski,232,distance,"{'metric': 'minkowski', 'n_neighbors': 232, 'weights': 'distance'}",0.9756517226558443,0.0008119522452946628,163
278,minkowski,238,uniform,"{'metric': 'minkowski', 'n_neighbors': 238, 'weights': 'uniform'}",0.9686826278243907,0.0009678420903961293,268
279,minkowski,238,distance,"{'metric': 'minkowski', 'n_neighbors': 238, 'weights': 'distance'}",0.975483313278281,0.0009118710194563578,169
280,minkowski,245,uniform,"{'metric': 'minkowski', 'n_neighbors': 245, 'weights': 'uniform'}",0.9681908478473666,0.001242995010226851,272
281,minkowski,245,distance,"{'metric': 'minkowski', 'n_neighbors': 245, 'weights': 'distance'}",0.9752834129672623,0.0009381045666307555,173
282,minkowski,251,uniform,"{'metric': 'minkowski', 'n_neighbors': 251, 'weights': 'uniform'}",0.9679577823400299,0.0011634861238161004,275
283,minkowski,251,distance,"{'metric': 'minkowski', 'n_neighbors': 251, 'weights': 'distance'}",0.9750497956674152,0.0008430311849975849,178
284,minkowski,257,uniform,"{'metric': 'minkowski', 'n_neighbors': 257, 'weights': 'uniform'}",0.9677273141801562,0.0011224682988916477,278
285,minkowski,257,distance,"{'metric': 'minkowski', 'n_neighbors': 257, 'weights': 'distance'}",0.9749849260270563,0.000936937748203824,180
286,minkowski,263,uniform,"{'metric': 'minkowski', 'n_neighbors': 263, 'weights': 'uniform'}",0.9674622317701118,0.0012316310586972337,280
287,minkowski,263,distance,"{'metric': 'minkowski', 'n_neighbors': 263, 'weights': 'distance'}",0.9748184212143567,0.0008568407598973026,182
288,minkowski,269,uniform,"{'metric': 'minkowski', 'n_neighbors': 269, 'weights': 'uniform'}",0.9671335110228124,0.0013143293862908944,284
289,minkowski,269,distance,"{'metric': 'minkowski', 'n_neighbors': 269, 'weights': 'distance'}",0.9745149067018348,0.0009306040598828243,189
290,minkowski,275,uniform,"{'metric': 'minkowski', 'n_neighbors': 275, 'weights': 'uniform'}",0.9669034942960524,0.0012346646601598932,287
291,minkowski,275,distance,"{'metric': 'minkowski', 'n_neighbors': 275, 'weights': 'distance'}",0.9743136252740001,0.0010507018295546635,194
292,minkowski,281,uniform,"{'metric': 'minkowski', 'n_neighbors': 281, 'weights': 'uniform'}",0.9668115827913016,0.0012288309387386536,289
293,minkowski,281,distance,"{'metric': 'minkowski', 'n_neighbors': 281, 'weights': 'distance'}",0.9742820148765923,0.0011277812597422594,196
294,minkowski,287,uniform,"{'metric': 'minkowski', 'n_neighbors': 287, 'weights': 'uniform'}",0.9666142546935902,0.0011791890033137384,293
295,minkowski,287,distance,"{'metric': 'minkowski', 'n_neighbors': 287, 'weights': 'distance'}",0.974215405264063,0.0011613656310836137,199
296,minkowski,293,uniform,"{'metric': 'minkowski', 'n_neighbors': 293, 'weights': 'uniform'}",0.9663147060643633,0.0013072145997255471,296
297,minkowski,293,distance,"{'metric': 'minkowski', 'n_neighbors': 293, 'weights': 'distance'}",0.9740823110034199,0.0010754208220841352,206
298,minkowski,300,uniform,"{'metric': 'minkowski', 'n_neighbors': 300, 'weights': 'uniform'}",0.966113177733758,0.001334716559506176,298
299,minkowski,300,distance,"{'metric': 'minkowski', 'n_neighbors': 300, 'weights': 'distance'}",0.9738495859205039,0.0011053432954968823,211
